date,state_id,state_name,vaccine,dose_number,doses_administered_cumulative
2021-12-09T23:59:59+01:00,1,Burgenland,Moderna,2,21195
2021-12-09T23:59:59+01:00,1,Burgenland,Moderna,3,13387
2021-12-09T23:59:59+01:00,1,Burgenland,Other,1,18
2021-12-09T23:59:59+01:00,1,Burgenland,Other,2,18
2021-12-09T23:59:59+01:00,1,Burgenland,Other,3,0
2021-12-09T23:59:59+01:00,2,Kärnten,AstraZeneca,1,46740
2021-12-09T23:59:59+01:00,2,Kärnten,AstraZeneca,2,45027
2021-12-09T23:59:59+01:00,2,Kärnten,AstraZeneca,3,27
2021-12-09T23:59:59+01:00,2,Kärnten,BioNTechPfizer,1,288124
2021-12-09T23:59:59+01:00,2,Kärnten,BioNTechPfizer,2,272217
2021-12-09T23:59:59+01:00,2,Kärnten,BioNTechPfizer,3,156116
2021-12-09T23:59:59+01:00,2,Kärnten,Janssen,1,18763
2021-12-09T23:59:59+01:00,2,Kärnten,Janssen,2,667
2021-12-09T23:59:59+01:00,2,Kärnten,Janssen,3,10
2021-12-09T23:59:59+01:00,2,Kärnten,Moderna,1,33376
2021-12-09T23:59:59+01:00,2,Kärnten,Moderna,2,32110
2021-12-09T23:59:59+01:00,2,Kärnten,Moderna,3,8279
2021-12-09T23:59:59+01:00,2,Kärnten,Other,1,83
2021-12-09T23:59:59+01:00,2,Kärnten,Other,2,43
2021-12-09T23:59:59+01:00,2,Kärnten,Other,3,0
2021-12-09T23:59:59+01:00,3,Niederösterreich,AstraZeneca,1,183083
2021-12-09T23:59:59+01:00,3,Niederösterreich,AstraZeneca,2,176655
2021-12-09T23:59:59+01:00,3,Niederösterreich,AstraZeneca,3,250
2021-12-09T23:59:59+01:00,3,Niederösterreich,BioNTechPfizer,1,938834
2021-12-09T23:59:59+01:00,3,Niederösterreich,BioNTechPfizer,2,886604
2021-12-09T23:59:59+01:00,3,Niederösterreich,BioNTechPfizer,3,464668
2021-12-09T23:59:59+01:00,3,Niederösterreich,Janssen,1,52530
2021-12-09T23:59:59+01:00,3,Niederösterreich,Janssen,2,1290
2021-12-09T23:59:59+01:00,3,Niederösterreich,Janssen,3,106
2021-12-09T23:59:59+01:00,3,Niederösterreich,Moderna,1,76873
2021-12-09T23:59:59+01:00,3,Niederösterreich,Moderna,2,75996
2021-12-09T23:59:59+01:00,3,Niederösterreich,Moderna,3,88166
2021-12-09T23:59:59+01:00,3,Niederösterreich,Other,1,97
2021-12-09T23:59:59+01:00,3,Niederösterreich,Other,2,120
2021-12-09T23:59:59+01:00,3,Niederösterreich,Other,3,0
2021-12-09T23:59:59+01:00,4,Oberösterreich,AstraZeneca,1,110079
2021-12-09T23:59:59+01:00,4,Oberösterreich,AstraZeneca,2,104170
2021-12-09T23:59:59+01:00,4,Oberösterreich,AstraZeneca,3,67
2021-12-09T23:59:59+01:00,4,Oberösterreich,BioNTechPfizer,1,776584
2021-12-09T23:59:59+01:00,4,Oberösterreich,BioNTechPfizer,2,726723
2021-12-09T23:59:59+01:00,4,Oberösterreich,BioNTechPfizer,3,398024
2021-12-09T23:59:59+01:00,4,Oberösterreich,Janssen,1,46211
2021-12-09T23:59:59+01:00,4,Oberösterreich,Janssen,2,772
2021-12-09T23:59:59+01:00,4,Oberösterreich,Janssen,3,29
2021-12-09T23:59:59+01:00,4,Oberösterreich,Moderna,1,81460
2021-12-09T23:59:59+01:00,4,Oberösterreich,Moderna,2,78372
2021-12-09T23:59:59+01:00,4,Oberösterreich,Moderna,3,19287
2021-12-09T23:59:59+01:00,4,Oberösterreich,Other,1,93
2021-12-09T23:59:59+01:00,4,Oberösterreich,Other,2,104
2021-12-09T23:59:59+01:00,4,Oberösterreich,Other,3,0
2021-12-09T23:59:59+01:00,5,Salzburg,AstraZeneca,1,55217
2021-12-09T23:59:59+01:00,5,Salzburg,AstraZeneca,2,52359
2021-12-09T23:59:59+01:00,5,Salzburg,AstraZeneca,3,14
2021-12-09T23:59:59+01:00,5,Salzburg,BioNTechPfizer,1,278963
2021-12-09T23:59:59+01:00,5,Salzburg,BioNTechPfizer,2,260410
2021-12-09T23:59:59+01:00,5,Salzburg,BioNTechPfizer,3,175993
2021-12-09T23:59:59+01:00,5,Salzburg,Janssen,1,18300
2021-12-09T23:59:59+01:00,5,Salzburg,Janssen,2,442
2021-12-09T23:59:59+01:00,5,Salzburg,Janssen,3,13
2021-12-09T23:59:59+01:00,5,Salzburg,Moderna,1,33605
2021-12-09T23:59:59+01:00,5,Salzburg,Moderna,2,32533
2021-12-09T23:59:59+01:00,5,Salzburg,Moderna,3,7203
2021-12-09T23:59:59+01:00,5,Salzburg,Other,1,78
2021-12-09T23:59:59+01:00,5,Salzburg,Other,2,86
2021-12-09T23:59:59+01:00,5,Salzburg,Other,3,0
2021-12-09T23:59:59+01:00,6,Steiermark,AstraZeneca,1,105937
2021-12-09T23:59:59+01:00,6,Steiermark,AstraZeneca,2,101938
2021-12-09T23:59:59+01:00,6,Steiermark,AstraZeneca,3,50
2021-12-09T23:59:59+01:00,6,Steiermark,BioNTechPfizer,1,669009
2021-12-09T23:59:59+01:00,6,Steiermark,BioNTechPfizer,2,638199
2021-12-09T23:59:59+01:00,6,Steiermark,BioNTechPfizer,3,294051
2021-12-09T23:59:59+01:00,6,Steiermark,Janssen,1,40051
2021-12-09T23:59:59+01:00,6,Steiermark,Janssen,2,352
2021-12-09T23:59:59+01:00,6,Steiermark,Janssen,3,20
2021-12-09T23:59:59+01:00,6,Steiermark,Moderna,1,80547
2021-12-09T23:59:59+01:00,6,Steiermark,Moderna,2,79718
2021-12-09T23:59:59+01:00,6,Steiermark,Moderna,3,29559
2021-12-09T23:59:59+01:00,6,Steiermark,Other,1,71
2021-12-09T23:59:59+01:00,6,Steiermark,Other,2,69
2021-12-09T23:59:59+01:00,6,Steiermark,Other,3,0
2021-12-09T23:59:59+01:00,7,Tirol,AstraZeneca,1,77867
2021-12-09T23:59:59+01:00,7,Tirol,AstraZeneca,2,71599
2021-12-09T23:59:59+01:00,7,Tirol,AstraZeneca,3,14
2021-12-09T23:59:59+01:00,7,Tirol,BioNTechPfizer,1,393966
2021-12-09T23:59:59+01:00,7,Tirol,BioNTechPfizer,2,367937
2021-12-09T23:59:59+01:00,7,Tirol,BioNTechPfizer,3,225574
2021-12-09T23:59:59+01:00,7,Tirol,Janssen,1,22589
2021-12-09T23:59:59+01:00,7,Tirol,Janssen,2,350
2021-12-09T23:59:59+01:00,7,Tirol,Janssen,3,15
2021-12-09T23:59:59+01:00,7,Tirol,Moderna,1,47258
2021-12-09T23:59:59+01:00,7,Tirol,Moderna,2,46193
2021-12-09T23:59:59+01:00,7,Tirol,Moderna,3,18288
2021-12-09T23:59:59+01:00,7,Tirol,Other,1,89
2021-12-09T23:59:59+01:00,7,Tirol,Other,2,70
2021-12-09T23:59:59+01:00,7,Tirol,Other,3,0
2021-12-09T23:59:59+01:00,8,Vorarlberg,AstraZeneca,1,35641
2021-12-09T23:59:59+01:00,8,Vorarlberg,AstraZeneca,2,34685
2021-12-09T23:59:59+01:00,8,Vorarlberg,AstraZeneca,3,1
2021-12-09T23:59:59+01:00,8,Vorarlberg,BioNTechPfizer,1,204282
2021-12-09T23:59:59+01:00,8,Vorarlberg,BioNTechPfizer,2,193543
2021-12-09T23:59:59+01:00,8,Vorarlberg,BioNTechPfizer,3,101825
2021-12-09T23:59:59+01:00,8,Vorarlberg,Janssen,1,12746
2021-12-09T23:59:59+01:00,8,Vorarlberg,Janssen,2,107
2021-12-09T23:59:59+01:00,8,Vorarlberg,Janssen,3,148
2021-12-09T23:59:59+01:00,8,Vorarlberg,Moderna,1,23439
2021-12-09T23:59:59+01:00,8,Vorarlberg,Moderna,2,23068
2021-12-09T23:59:59+01:00,8,Vorarlberg,Moderna,3,7312
2021-12-09T23:59:59+01:00,8,Vorarlberg,Other,1,46
2021-12-09T23:59:59+01:00,8,Vorarlberg,Other,2,50
2021-12-09T23:59:59+01:00,8,Vorarlberg,Other,3,0
2021-12-09T23:59:59+01:00,9,Wien,AstraZeneca,1,159557
2021-12-09T23:59:59+01:00,9,Wien,AstraZeneca,2,146611
2021-12-09T23:59:59+01:00,9,Wien,AstraZeneca,3,238
2021-12-09T23:59:59+01:00,9,Wien,BioNTechPfizer,1,974483
2021-12-09T23:59:59+01:00,9,Wien,BioNTechPfizer,2,925386
2021-12-09T23:59:59+01:00,9,Wien,BioNTechPfizer,3,503523
2021-12-09T23:59:59+01:00,9,Wien,Janssen,1,103387
2021-12-09T23:59:59+01:00,9,Wien,Janssen,2,1598
2021-12-09T23:59:59+01:00,9,Wien,Janssen,3,24
2021-12-09T23:59:59+01:00,9,Wien,Moderna,1,141848
2021-12-09T23:59:59+01:00,9,Wien,Moderna,2,140687
2021-12-09T23:59:59+01:00,9,Wien,Moderna,3,62660
2021-12-09T23:59:59+01:00,9,Wien,Other,1,762
2021-12-09T23:59:59+01:00,9,Wien,Other,2,830
2021-12-09T23:59:59+01:00,9,Wien,Other,3,0
2021-12-09T23:59:59+01:00,10,Österreich,AstraZeneca,1,812102
2021-12-09T23:59:59+01:00,10,Österreich,AstraZeneca,2,768904
2021-12-09T23:59:59+01:00,10,Österreich,AstraZeneca,3,674
2021-12-09T23:59:59+01:00,10,Österreich,BioNTechPfizer,1,4760418
2021-12-09T23:59:59+01:00,10,Österreich,BioNTechPfizer,2,4496063
2021-12-09T23:59:59+01:00,10,Österreich,BioNTechPfizer,3,2429920
2021-12-09T23:59:59+01:00,10,Österreich,Janssen,1,342411
2021-12-09T23:59:59+01:00,10,Österreich,Janssen,2,5816
2021-12-09T23:59:59+01:00,10,Österreich,Janssen,3,383
2021-12-09T23:59:59+01:00,10,Österreich,Moderna,1,548622
2021-12-09T23:59:59+01:00,10,Österreich,Moderna,2,538546
2021-12-09T23:59:59+01:00,10,Österreich,Moderna,3,256031
2021-12-09T23:59:59+01:00,10,Österreich,Other,1,1464
2021-12-09T23:59:59+01:00,10,Österreich,Other,2,1522
2021-12-09T23:59:59+01:00,10,Österreich,Other,3,0
2021-12-10T23:59:59+01:00,0,NoState,AstraZeneca,1,9969
2021-12-10T23:59:59+01:00,0,NoState,AstraZeneca,2,8599
2021-12-10T23:59:59+01:00,0,NoState,AstraZeneca,3,5
2021-12-10T23:59:59+01:00,0,NoState,BioNTechPfizer,1,68601
2021-12-10T23:59:59+01:00,0,NoState,BioNTechPfizer,2,62528
2021-12-10T23:59:59+01:00,0,NoState,BioNTechPfizer,3,17842
2021-12-10T23:59:59+01:00,0,NoState,Janssen,1,15419
2021-12-10T23:59:59+01:00,0,NoState,Janssen,2,135
2021-12-10T23:59:59+01:00,0,NoState,Janssen,3,11
2021-12-10T23:59:59+01:00,0,NoState,Moderna,1,9047
2021-12-10T23:59:59+01:00,0,NoState,Moderna,2,8713
2021-12-10T23:59:59+01:00,0,NoState,Moderna,3,2025
2021-12-10T23:59:59+01:00,0,NoState,Other,1,127
2021-12-10T23:59:59+01:00,0,NoState,Other,2,132
2021-12-10T23:59:59+01:00,0,NoState,Other,3,0
2021-12-10T23:59:59+01:00,1,Burgenland,AstraZeneca,1,28012
2021-12-10T23:59:59+01:00,1,Burgenland,AstraZeneca,2,27261
2021-12-10T23:59:59+01:00,1,Burgenland,AstraZeneca,3,8
2021-12-10T23:59:59+01:00,1,Burgenland,BioNTechPfizer,1,168014
2021-12-10T23:59:59+01:00,1,Burgenland,BioNTechPfizer,2,163640
2021-12-10T23:59:59+01:00,1,Burgenland,BioNTechPfizer,3,95599
2021-12-10T23:59:59+01:00,1,Burgenland,Janssen,1,12421
2021-12-10T23:59:59+01:00,1,Burgenland,Janssen,2,121
2021-12-10T23:59:59+01:00,1,Burgenland,Janssen,3,7
2021-12-10T23:59:59+01:00,1,Burgenland,Moderna,1,21195
2021-12-10T23:59:59+01:00,1,Burgenland,Moderna,2,21219
2021-12-10T23:59:59+01:00,1,Burgenland,Moderna,3,13507
2021-12-10T23:59:59+01:00,1,Burgenland,Other,1,18
2021-12-10T23:59:59+01:00,1,Burgenland,Other,2,18
2021-12-10T23:59:59+01:00,1,Burgenland,Other,3,0
2021-12-10T23:59:59+01:00,2,Kärnten,AstraZeneca,1,46740
2021-12-10T23:59:59+01:00,2,Kärnten,AstraZeneca,2,45027
2021-12-10T23:59:59+01:00,2,Kärnten,AstraZeneca,3,27
2021-12-10T23:59:59+01:00,2,Kärnten,BioNTechPfizer,1,288863
2021-12-10T23:59:59+01:00,2,Kärnten,BioNTechPfizer,2,273969
2021-12-10T23:59:59+01:00,2,Kärnten,BioNTechPfizer,3,162741
2021-12-10T23:59:59+01:00,2,Kärnten,Janssen,1,18775
2021-12-10T23:59:59+01:00,2,Kärnten,Janssen,2,711
2021-12-10T23:59:59+01:00,2,Kärnten,Janssen,3,10
2021-12-10T23:59:59+01:00,2,Kärnten,Moderna,1,33397
2021-12-10T23:59:59+01:00,2,Kärnten,Moderna,2,32180
2021-12-10T23:59:59+01:00,2,Kärnten,Moderna,3,8521
2021-12-10T23:59:59+01:00,2,Kärnten,Other,1,84
2021-12-10T23:59:59+01:00,2,Kärnten,Other,2,43
2021-12-10T23:59:59+01:00,2,Kärnten,Other,3,0
2021-12-10T23:59:59+01:00,3,Niederösterreich,AstraZeneca,1,183083
2021-12-10T23:59:59+01:00,3,Niederösterreich,AstraZeneca,2,176659
2021-12-10T23:59:59+01:00,3,Niederösterreich,AstraZeneca,3,252
2021-12-10T23:59:59+01:00,3,Niederösterreich,BioNTechPfizer,1,941170
2021-12-10T23:59:59+01:00,3,Niederösterreich,BioNTechPfizer,2,890505
2021-12-10T23:59:59+01:00,3,Niederösterreich,BioNTechPfizer,3,479191
2021-12-10T23:59:59+01:00,3,Niederösterreich,Janssen,1,52546
2021-12-10T23:59:59+01:00,3,Niederösterreich,Janssen,2,1337
2021-12-10T23:59:59+01:00,3,Niederösterreich,Janssen,3,110
2021-12-10T23:59:59+01:00,3,Niederösterreich,Moderna,1,77105
2021-12-10T23:59:59+01:00,3,Niederösterreich,Moderna,2,76444
2021-12-10T23:59:59+01:00,3,Niederösterreich,Moderna,3,93211
2021-12-10T23:59:59+01:00,3,Niederösterreich,Other,1,97
2021-12-10T23:59:59+01:00,3,Niederösterreich,Other,2,120
2021-12-10T23:59:59+01:00,3,Niederösterreich,Other,3,0
2021-12-10T23:59:59+01:00,4,Oberösterreich,AstraZeneca,1,110079
2021-12-10T23:59:59+01:00,4,Oberösterreich,AstraZeneca,2,104173
2021-12-10T23:59:59+01:00,4,Oberösterreich,AstraZeneca,3,67
2021-12-10T23:59:59+01:00,4,Oberösterreich,BioNTechPfizer,1,778973
2021-12-10T23:59:59+01:00,4,Oberösterreich,BioNTechPfizer,2,732650
2021-12-10T23:59:59+01:00,4,Oberösterreich,BioNTechPfizer,3,417217
2021-12-10T23:59:59+01:00,4,Oberösterreich,Janssen,1,46215
2021-12-10T23:59:59+01:00,4,Oberösterreich,Janssen,2,783
2021-12-10T23:59:59+01:00,4,Oberösterreich,Janssen,3,29
2021-12-10T23:59:59+01:00,4,Oberösterreich,Moderna,1,81478
2021-12-10T23:59:59+01:00,4,Oberösterreich,Moderna,2,78459
2021-12-10T23:59:59+01:00,4,Oberösterreich,Moderna,3,19549
2021-12-10T23:59:59+01:00,4,Oberösterreich,Other,1,93
2021-12-10T23:59:59+01:00,4,Oberösterreich,Other,2,104
2021-12-10T23:59:59+01:00,4,Oberösterreich,Other,3,0
2021-12-10T23:59:59+01:00,5,Salzburg,AstraZeneca,1,55217
2021-12-10T23:59:59+01:00,5,Salzburg,AstraZeneca,2,52359
2021-12-10T23:59:59+01:00,5,Salzburg,AstraZeneca,3,14
2021-12-10T23:59:59+01:00,5,Salzburg,BioNTechPfizer,1,279958
2021-12-10T23:59:59+01:00,5,Salzburg,BioNTechPfizer,2,262215
2021-12-10T23:59:59+01:00,5,Salzburg,BioNTechPfizer,3,181754
2021-12-10T23:59:59+01:00,5,Salzburg,Janssen,1,18300
2021-12-10T23:59:59+01:00,5,Salzburg,Janssen,2,448
2021-12-10T23:59:59+01:00,5,Salzburg,Janssen,3,13
2021-12-10T23:59:59+01:00,5,Salzburg,Moderna,1,33615
2021-12-10T23:59:59+01:00,5,Salzburg,Moderna,2,32569
2021-12-10T23:59:59+01:00,5,Salzburg,Moderna,3,7711
2021-12-10T23:59:59+01:00,5,Salzburg,Other,1,78
2021-12-10T23:59:59+01:00,5,Salzburg,Other,2,87
2021-12-10T23:59:59+01:00,5,Salzburg,Other,3,0
2021-12-10T23:59:59+01:00,6,Steiermark,AstraZeneca,1,105937
2021-12-10T23:59:59+01:00,6,Steiermark,AstraZeneca,2,101940
2021-12-10T23:59:59+01:00,6,Steiermark,AstraZeneca,3,50
2021-12-10T23:59:59+01:00,6,Steiermark,BioNTechPfizer,1,670770
2021-12-10T23:59:59+01:00,6,Steiermark,BioNTechPfizer,2,642284
2021-12-10T23:59:59+01:00,6,Steiermark,BioNTechPfizer,3,311181
2021-12-10T23:59:59+01:00,6,Steiermark,Janssen,1,40054
2021-12-10T23:59:59+01:00,6,Steiermark,Janssen,2,361
2021-12-10T23:59:59+01:00,6,Steiermark,Janssen,3,20
2021-12-10T23:59:59+01:00,6,Steiermark,Moderna,1,80636
2021-12-10T23:59:59+01:00,6,Steiermark,Moderna,2,79914
2021-12-10T23:59:59+01:00,6,Steiermark,Moderna,3,31251
2021-12-10T23:59:59+01:00,6,Steiermark,Other,1,71
2021-12-10T23:59:59+01:00,6,Steiermark,Other,2,69
2021-12-10T23:59:59+01:00,6,Steiermark,Other,3,0
2021-12-10T23:59:59+01:00,7,Tirol,AstraZeneca,1,77867
2021-12-10T23:59:59+01:00,7,Tirol,AstraZeneca,2,71599
2021-12-10T23:59:59+01:00,7,Tirol,AstraZeneca,3,14
2021-12-10T23:59:59+01:00,7,Tirol,BioNTechPfizer,1,395363
2021-12-10T23:59:59+01:00,7,Tirol,BioNTechPfizer,2,370852
2021-12-10T23:59:59+01:00,7,Tirol,BioNTechPfizer,3,235433
2021-12-10T23:59:59+01:00,7,Tirol,Janssen,1,22599
2021-12-10T23:59:59+01:00,7,Tirol,Janssen,2,397
2021-12-10T23:59:59+01:00,7,Tirol,Janssen,3,15
2021-12-10T23:59:59+01:00,7,Tirol,Moderna,1,47274
2021-12-10T23:59:59+01:00,7,Tirol,Moderna,2,46286
2021-12-10T23:59:59+01:00,7,Tirol,Moderna,3,19399
2021-12-10T23:59:59+01:00,7,Tirol,Other,1,89
2021-12-10T23:59:59+01:00,7,Tirol,Other,2,70
2021-12-10T23:59:59+01:00,7,Tirol,Other,3,0
2021-12-10T23:59:59+01:00,8,Vorarlberg,AstraZeneca,1,35641
2021-12-10T23:59:59+01:00,8,Vorarlberg,AstraZeneca,2,34685
2021-12-10T23:59:59+01:00,8,Vorarlberg,AstraZeneca,3,1
2021-12-10T23:59:59+01:00,8,Vorarlberg,BioNTechPfizer,1,204964
2021-12-10T23:59:59+01:00,8,Vorarlberg,BioNTechPfizer,2,195226
2021-12-10T23:59:59+01:00,8,Vorarlberg,BioNTechPfizer,3,106205
2021-12-10T23:59:59+01:00,8,Vorarlberg,Janssen,1,12746
2021-12-10T23:59:59+01:00,8,Vorarlberg,Janssen,2,109
2021-12-10T23:59:59+01:00,8,Vorarlberg,Janssen,3,148
2021-12-10T23:59:59+01:00,8,Vorarlberg,Moderna,1,23473
2021-12-10T23:59:59+01:00,8,Vorarlberg,Moderna,2,23160
2021-12-10T23:59:59+01:00,8,Vorarlberg,Moderna,3,8058
2021-12-10T23:59:59+01:00,8,Vorarlberg,Other,1,46
2021-12-10T23:59:59+01:00,8,Vorarlberg,Other,2,50
2021-12-10T23:59:59+01:00,8,Vorarlberg,Other,3,0
2021-12-10T23:59:59+01:00,9,Wien,AstraZeneca,1,159557
2021-12-10T23:59:59+01:00,9,Wien,AstraZeneca,2,146612
2021-12-10T23:59:59+01:00,9,Wien,AstraZeneca,3,238
2021-12-10T23:59:59+01:00,9,Wien,BioNTechPfizer,1,976878
2021-12-10T23:59:59+01:00,9,Wien,BioNTechPfizer,2,930964
2021-12-10T23:59:59+01:00,9,Wien,BioNTechPfizer,3,519115
2021-12-10T23:59:59+01:00,9,Wien,Janssen,1,103402
2021-12-10T23:59:59+01:00,9,Wien,Janssen,2,1649
2021-12-10T23:59:59+01:00,9,Wien,Janssen,3,24
2021-12-10T23:59:59+01:00,9,Wien,Moderna,1,141943
2021-12-10T23:59:59+01:00,9,Wien,Moderna,2,140989
2021-12-10T23:59:59+01:00,9,Wien,Moderna,3,64808
2021-12-10T23:59:59+01:00,9,Wien,Other,1,763
2021-12-10T23:59:59+01:00,9,Wien,Other,2,830
2021-12-10T23:59:59+01:00,9,Wien,Other,3,0
2021-12-10T23:59:59+01:00,10,Österreich,AstraZeneca,1,812102
2021-12-10T23:59:59+01:00,10,Österreich,AstraZeneca,2,768914
2021-12-10T23:59:59+01:00,10,Österreich,AstraZeneca,3,676
2021-12-10T23:59:59+01:00,10,Österreich,BioNTechPfizer,1,4773554
2021-12-10T23:59:59+01:00,10,Österreich,BioNTechPfizer,2,4524833
2021-12-10T23:59:59+01:00,10,Österreich,BioNTechPfizer,3,2526278
2021-12-10T23:59:59+01:00,10,Österreich,Janssen,1,342477
2021-12-10T23:59:59+01:00,10,Österreich,Janssen,2,6051
2021-12-10T23:59:59+01:00,10,Österreich,Janssen,3,387
2021-12-10T23:59:59+01:00,10,Österreich,Moderna,1,549163
2021-12-10T23:59:59+01:00,10,Österreich,Moderna,2,539933
2021-12-10T23:59:59+01:00,10,Österreich,Moderna,3,268040
2021-12-10T23:59:59+01:00,10,Österreich,Other,1,1466
2021-12-10T23:59:59+01:00,10,Österreich,Other,2,1523
2021-12-10T23:59:59+01:00,10,Österreich,Other,3,0
2021-12-11T23:59:59+01:00,0,NoState,AstraZeneca,1,9969
2021-12-11T23:59:59+01:00,0,NoState,AstraZeneca,2,8599
2021-12-11T23:59:59+01:00,0,NoState,AstraZeneca,3,5
2021-12-11T23:59:59+01:00,0,NoState,BioNTechPfizer,1,68730
2021-12-11T23:59:59+01:00,0,NoState,BioNTechPfizer,2,62933
2021-12-11T23:59:59+01:00,0,NoState,BioNTechPfizer,3,18219
2021-12-11T23:59:59+01:00,0,NoState,Janssen,1,15422
2021-12-11T23:59:59+01:00,0,NoState,Janssen,2,136
2021-12-11T23:59:59+01:00,0,NoState,Janssen,3,12
2021-12-11T23:59:59+01:00,0,NoState,Moderna,1,9057
2021-12-11T23:59:59+01:00,0,NoState,Moderna,2,8737
2021-12-11T23:59:59+01:00,0,NoState,Moderna,3,2094
2021-12-11T23:59:59+01:00,0,NoState,Other,1,127
2021-12-11T23:59:59+01:00,0,NoState,Other,2,132
2021-12-11T23:59:59+01:00,0,NoState,Other,3,0
2021-12-11T23:59:59+01:00,1,Burgenland,AstraZeneca,1,28012
2021-12-11T23:59:59+01:00,1,Burgenland,AstraZeneca,2,27261
2021-12-11T23:59:59+01:00,1,Burgenland,AstraZeneca,3,8
2021-12-11T23:59:59+01:00,1,Burgenland,BioNTechPfizer,1,168292
2021-12-11T23:59:59+01:00,1,Burgenland,BioNTechPfizer,2,164383
2021-12-11T23:59:59+01:00,1,Burgenland,BioNTechPfizer,3,99715
2021-12-11T23:59:59+01:00,1,Burgenland,Janssen,1,12424
2021-12-11T23:59:59+01:00,1,Burgenland,Janssen,2,125
2021-12-11T23:59:59+01:00,1,Burgenland,Janssen,3,7
2021-12-11T23:59:59+01:00,1,Burgenland,Moderna,1,21200
2021-12-11T23:59:59+01:00,1,Burgenland,Moderna,2,21231
2021-12-11T23:59:59+01:00,1,Burgenland,Moderna,3,13620
2021-12-11T23:59:59+01:00,1,Burgenland,Other,1,18
2021-12-11T23:59:59+01:00,1,Burgenland,Other,2,18
2021-12-11T23:59:59+01:00,1,Burgenland,Other,3,0
2021-12-11T23:59:59+01:00,2,Kärnten,AstraZeneca,1,46742
2021-12-11T23:59:59+01:00,2,Kärnten,AstraZeneca,2,45027
2021-12-11T23:59:59+01:00,2,Kärnten,AstraZeneca,3,27
2021-12-11T23:59:59+01:00,2,Kärnten,BioNTechPfizer,1,289538
2021-12-11T23:59:59+01:00,2,Kärnten,BioNTechPfizer,2,275134
2021-12-11T23:59:59+01:00,2,Kärnten,BioNTechPfizer,3,166577
2021-12-11T23:59:59+01:00,2,Kärnten,Janssen,1,18775
2021-12-11T23:59:59+01:00,2,Kärnten,Janssen,2,716
2021-12-11T23:59:59+01:00,2,Kärnten,Janssen,3,10
2021-12-11T23:59:59+01:00,2,Kärnten,Moderna,1,33411
2021-12-11T23:59:59+01:00,2,Kärnten,Moderna,2,32242
2021-12-11T23:59:59+01:00,2,Kärnten,Moderna,3,8649
2021-12-11T23:59:59+01:00,2,Kärnten,Other,1,84
2021-12-11T23:59:59+01:00,2,Kärnten,Other,2,43
2021-12-11T23:59:59+01:00,2,Kärnten,Other,3,0
2021-12-11T23:59:59+01:00,3,Niederösterreich,AstraZeneca,1,183083
2021-12-11T23:59:59+01:00,3,Niederösterreich,AstraZeneca,2,176659
2021-12-11T23:59:59+01:00,3,Niederösterreich,AstraZeneca,3,252
2021-12-11T23:59:59+01:00,3,Niederösterreich,BioNTechPfizer,1,942835
2021-12-11T23:59:59+01:00,3,Niederösterreich,BioNTechPfizer,2,892897
2021-12-11T23:59:59+01:00,3,Niederösterreich,BioNTechPfizer,3,487002
2021-12-11T23:59:59+01:00,3,Niederösterreich,Janssen,1,52551
2021-12-11T23:59:59+01:00,3,Niederösterreich,Janssen,2,1349
2021-12-11T23:59:59+01:00,3,Niederösterreich,Janssen,3,110
2021-12-11T23:59:59+01:00,3,Niederösterreich,Moderna,1,77238
2021-12-11T23:59:59+01:00,3,Niederösterreich,Moderna,2,76610
2021-12-11T23:59:59+01:00,3,Niederösterreich,Moderna,3,95623
2021-12-11T23:59:59+01:00,3,Niederösterreich,Other,1,97
2021-12-11T23:59:59+01:00,3,Niederösterreich,Other,2,120
2021-12-11T23:59:59+01:00,3,Niederösterreich,Other,3,0
2021-12-11T23:59:59+01:00,4,Oberösterreich,AstraZeneca,1,110079
2021-12-11T23:59:59+01:00,4,Oberösterreich,AstraZeneca,2,104173
2021-12-11T23:59:59+01:00,4,Oberösterreich,AstraZeneca,3,68
2021-12-11T23:59:59+01:00,4,Oberösterreich,BioNTechPfizer,1,780095
2021-12-11T23:59:59+01:00,4,Oberösterreich,BioNTechPfizer,2,734889
2021-12-11T23:59:59+01:00,4,Oberösterreich,BioNTechPfizer,3,423189
2021-12-11T23:59:59+01:00,4,Oberösterreich,Janssen,1,46216
2021-12-11T23:59:59+01:00,4,Oberösterreich,Janssen,2,786
2021-12-11T23:59:59+01:00,4,Oberösterreich,Janssen,3,29
2021-12-11T23:59:59+01:00,4,Oberösterreich,Moderna,1,81531
2021-12-11T23:59:59+01:00,4,Oberösterreich,Moderna,2,78630
2021-12-11T23:59:59+01:00,4,Oberösterreich,Moderna,3,22092
2021-12-11T23:59:59+01:00,4,Oberösterreich,Other,1,93
2021-12-11T23:59:59+01:00,4,Oberösterreich,Other,2,104
2021-12-11T23:59:59+01:00,4,Oberösterreich,Other,3,0
2021-12-11T23:59:59+01:00,5,Salzburg,AstraZeneca,1,55217
2021-12-11T23:59:59+01:00,5,Salzburg,AstraZeneca,2,52359
2021-12-11T23:59:59+01:00,5,Salzburg,AstraZeneca,3,14
2021-12-11T23:59:59+01:00,5,Salzburg,BioNTechPfizer,1,280305
2021-12-11T23:59:59+01:00,5,Salzburg,BioNTechPfizer,2,262902
2021-12-11T23:59:59+01:00,5,Salzburg,BioNTechPfizer,3,183160
2021-12-11T23:59:59+01:00,5,Salzburg,Janssen,1,18300
